id,name,instructions,description,ingredients,cuisine,warmth,tags,prep_time,cook_time,total_time,image_url,ingredient_names
380,Deser z kompotem ze świeżych truskawek i rabarbaru,"1. W dużym rondlu połączyć wszystkie składniki. Od czasu do czasu mieszając, doprowadzić do wrzenia na średnim ogniu. Przykryj rondelek i gotuj na wolnym ogniu przez 5 minut.
2. Zdejmij pokrywkę i kontynuuj gotowanie na wolnym ogniu przez dodatkowe 5 minut lub do momentu, aż mieszanina zgęstnieje.
3. Zdejmij z ognia i ostudź.","Deser z kompotem ze świeżych truskawek i rabarbaru może być dobrym przepisem na poszerzenie pudełka z przepisami na sosy. Ten bezglutenowy, bezmleczny, lakto ovo wegetariański przepis i przyjazny dla fodmap serwuje 6 dań i kosztuje <b>75 centów za porcję</b>. Jedna porcja zawiera <b>94 kalorie</b>, <b>1 g białka</b> i <b>0 g tłuszczu</b>. 1 osoba przygotowała ten przepis i zrobi go jeszcze raz. Jest idealny na <b>Dzień Matki</b>. Jest dostarczany przez Foodista. Jeśli masz truskawki, sok z cytryny, rabarbar i kilka innych","[{""name"": ""brązowy cukier"", ""unit"": ""g"", ""amount"": 110}, {""name"": ""sok z cytryny"", ""unit"": ""łyżka"", ""amount"": 1}, {""name"": ""rabarbar"", ""unit"": ""g"", ""amount"": 244}, {""name"": ""truskawki"", ""unit"": ""g"", ""amount"": 288}, {""name"": ""woda"", ""unit"": ""ml"", ""amount"": 118.294}]",Międzynarodowa,True,"[""gluten free"",""lacto ovo vegetarian"",""fodmap friendly"",""sauce"",""vegan"",""dairy free""]",,,15,https://img.spoonacular.com/recipes/643612-312x231.jpg,"['rabarbar', 'woda', 'sok z cytryny', 'brązowy cukier', 'truskawki']"
381,Żurawinowo-Pomarańczowa Whisky Sour,"1. Na małym talerzu umieść odpowiednią ilość cukru. Do ułożenia krawędzi użyj małego kawałka cytryny. Zanurz szklaną krawędź w cukrze, aby ją pokryć. Do listy składników dodaliśmy 1 łyżkę cukru w ​​celu uzyskania informacji o wartościach odżywczych, to oczywiście zależy od ilości patyczków! Napełnij niską szklankę dużą ilością kruszonego lodu. Odstawić. Do shakera dodać whisky, sok żurawinowy, sok pomarańczowy, sok z cytryny i syrop cukrowy. Wstrząsaj energicznie przez 15 sekund.
2. Wlać mieszaninę whisky do przygotowanej szklanki.
3. Udekoruj świeżą żurawiną i gałązką tymianku.","Cranberry-Orange Whiskey Sour to <b>bezglutenowy, bezmleczny, lakto ovo wegetariański i wegański napój. Ten przepis zawiera 1. Jedna porcja zawiera <b>353 kalorie</b>, <b>1 g białka</b> i <b>0 g tłuszczu</b>. Za <b>3,95 USD za porcję</b> ten przepis <b>pokrywa 4%</b> Twojego dziennego zapotrzebowania na witaminy i minerały. 1 osoba była zadowolona, ​​że ​​wypróbowała ten przepis. Od przygotowania do talerza ten przepis zajmuje około <b>5 minut</b>. Udaj się do sklepu i kup cukier, lód i sok pomarańczowy","[{""name"": ""whisky"", ""unit"": ""g"", ""amount"": 85.049}, {""name"": ""sok żurawinowy"", ""unit"": ""g"", ""amount"": 28.35}, {""name"": ""sok pomarańczowy"", ""unit"": ""g"", ""amount"": 28.35}, {""name"": ""sok z cytryny"", ""unit"": ""g"", ""amount"": 42.524}, {""name"": ""prosty syrop"", ""unit"": ""g"", ""amount"": 21.262}, {""name"": ""żurawiny"", ""unit"": ""porcja"", ""amount"": 1}, {""name"": ""lód"", ""unit"": ""porcja"", ""amount"": 1}, {""name"": ""cukier"", ""unit"": ""łyżka"", ""amount"": 1}, {""name"": ""gałązka tymianku"", ""unit"": """", ""amount"": 1}]",Międzynarodowa,True,"[""gluten free"",""lacto ovo vegetarian"",""beverage"",""drink"",""vegan"",""dairy free""]",,,5,https://img.spoonacular.com/recipes/1095757-312x231.jpeg,"['żurawiny', 'cukier', 'sok pomarańczowy', 'sok żurawinowy', 'whisky', 'gałązka tymianku', 'prosty syrop', 'sok z cytryny', 'lód']"
382,Orzeźwiający ogórek truskawkowy,"1. Do dzbanka lub karafki dodaj truskawki, ogórek, cytrynę i miętę.
2. Zalać wodą. Napój przechowywać w lodówce co najmniej 30 minut, aby woda mogła się dobrze zaparzyć. Podawać schłodzone lub z kostkami lodu!","Strawberry Cucumber Refresher to <b>bezglutenowy, bezmleczny, paleolityczny i wegetariański przepis na 10 porcji. Ta przystawka ma <b>14 kalorii</b>, <b>0 g białka</b> i <b>0 g tłuszczu</b> na porcję. Za <b>36 centów za porcję</b> ten przepis <b>pokrywa 2%</b> Twojego dziennego zapotrzebowania na witaminy i minerały. Ten przepis przypadł do gustu 1 smakoszom i kucharzom. Można się nim delektować o każdej porze, ale szczególnie nadaje się na <b>Dzień Matki</b>. Idź do sklepu i kup wodę,","[{""name"": ""ogórek"", ""unit"": ""duża sztuka"", ""amount"": 0.333}, {""name"": ""cytrynowy"", ""unit"": """", ""amount"": 0.5}, {""name"": ""liście mięty"", ""unit"": ""duża sztuka"", ""amount"": 5}, {""name"": ""truskawki"", ""unit"": ""duża sztuka"", ""amount"": 2}, {""name"": ""truskawki"", ""unit"": ""g"", ""amount"": 288}, {""name"": ""woda"", ""unit"": ""ml"", ""amount"": 591.47}]",Międzynarodowa,True,"[""gluten free"",""whole 30"",""side dish"",""paleolithic"",""lacto ovo vegetarian"",""fodmap friendly"",""vegan"",""dairy free"",""primal""]",,,30,https://img.spoonacular.com/recipes/661789-312x231.jpg,"['ogórek', 'liście mięty', 'cytrynowy', 'woda', 'truskawki']"
383,Słodka Poha Chivda,"1. Na patelni rozgrzej olej do głębokiego smażenia.
2. Migdały pokroić na kawałki i smażyć w głębokim tłuszczu na złoty kolor.
3. Smażyć orzechy nerkowca i rodzynki na złoty kolor. Trzymaj je na boku.
4. Gdy olej będzie bardzo gorący, smaż poha w głębokim tłuszczu małymi partiami, aż urosną i staną się chrupiące.
5. Wyjąć z oleju i odsączyć na ręcznikach papierowych.
6. Gdy smażona poha będzie już ciepła, przełóż ją do miski miksującej.
7. Do poha dodaj proszek kardamonu, smażone orzechy i cukier puder i mieszaj, aż składniki się dobrze połączą.
8. Pozostawić do całkowitego ostygnięcia i przechowywać w szczelnym pojemniku.","Sweet Poha Chivdan to przepis <b>bezglutenowy, bezmleczny, lakto ovo-wegetariański i wegański</b> na 2 porcje. Ta przystawka ma <b>540 kalorii</b>, <b>9 g białka</b> i <b>7 g tłuszczu</b> na porcję. Za <b>76 centów za porcję</b> ten przepis <b>pokrywa 11%</b> Twojego dziennego zapotrzebowania na witaminy i minerały. 1 osoba uznała ten przepis za aromatyczny i satysfakcjonujący. Od przygotowania do talerza ten przepis zajmuje około <b>15 minut</b>. Jest dostarczana przez kuchnię.","[{""name"": ""płatki ryżowe (poha)"", ""unit"": ""g"", ""amount"": 185}, {""name"": ""cukier puder"", ""unit"": ""g"", ""amount"": 60}, {""name"": ""migdały"", ""unit"": """", ""amount"": 10}, {""name"": ""orzechy nerkowca"", ""unit"": """", ""amount"": 10}, {""name"": ""rodzynki"", ""unit"": """", ""amount"": 10}, {""name"": ""proszek kardamonu"", ""unit"": ""łyżeczki"", ""amount"": 0.5}, {""name"": ""olej"", ""unit"": ""porcja"", ""amount"": 1}]",Międzynarodowa,True,"[""gluten free"",""side dish"",""lacto ovo vegetarian"",""vegan"",""dairy free""]",,,15,https://img.spoonacular.com/recipes/1681429-312x231.jpg,"['orzechy nerkowca', 'rodzynki', 'migdały', 'cukier puder', 'olej', 'płatki ryżowe (poha)', 'proszek kardamonu']"
384,Ciasteczka z odliczaniem sylwestrowym,"1. Użyj miksera, jeśli go posiadasz, i utrzyj masło z cukrem.
2. Dodaj jajko i wanilię. Dobrze wymieszaj.
3. Wymieszaj mąkę, sodę oczyszczoną i sól.
4. Dobrze wymieszaj.
5. Przykryj folią spożywczą i jeśli to możliwe, wstaw do lodówki na noc. Jeśli nie, schłódź przynajmniej godzinę.
6. Rozwałkuj ciasto na grubość 1/4 cala i za pomocą foremek do ciastek uformuj idealnie ukształtowane ciasteczka z cukrem.
7. Piec w temperaturze 400 stopni Fahrenheita przez 7-8 minut.","Ciasteczka sylwestrowe z odliczaniem to deser <b>lakto ovo wegetariański</b>. Jedna porcja tego dania zawiera około <b>1 g białka</b>, <b>4 g tłuszczu</b> i łącznie <b>90 kalorii</b>. Ten przepis służy 24 osobom. Za <b>8 centów za porcję</b> ten przepis <b>pokrywa 2%</b> Twojego dziennego zapotrzebowania na witaminy i minerały. Jest idealny na <b>sylwestra</b>. 1 osoba przygotowała ten przepis i zrobi go jeszcze raz. Udaj się do sklepu i kup proszek do pieczenia, mąkę, jajko i kilka innych rzeczy","[{""name"": ""masło"", ""unit"": ""g"", ""amount"": 113.5}, {""name"": ""cukier"", ""unit"": ""g"", ""amount"": 133.333}, {""name"": ""jajko"", ""unit"": """", ""amount"": 1}, {""name"": ""białko jaja"", ""unit"": """", ""amount"": 1}, {""name"": ""wanilia"", ""unit"": ""łyżeczki"", ""amount"": 0.25}, {""name"": ""mąka"", ""unit"": ""g"", ""amount"": 208.333}, {""name"": ""proszek do pieczenia"", ""unit"": ""łyżeczki"", ""amount"": 0.75}, {""name"": ""sól"", ""unit"": ""łyżeczki"", ""amount"": 0.25}]",Międzynarodowa,True,"[""dessert"",""lacto ovo vegetarian""]",,,22,https://img.spoonacular.com/recipes/1157763-312x231.jpg,"['proszek do pieczenia', 'cukier', 'jajko', 'sól', 'mąka', 'białko jaja', 'masło', 'wanilia']"
385,Różowa lemoniada z rabarbarem i jagodami,"1. Umyj rabarbar i pokrój go na 1/2-calowe kawałki.
2. Dodaj do garnka z wodą.
3. Dodać garść borówek (część zostanie dodana po ostygnięciu lemoniady).
4. Dodaj skórkę pomarańczową, sok z 1/2 pomarańczy, miód i laskę wanilii. Gotuj mieszaninę przez około 5-10 minut lub do momentu, aż kolor zacznie zmieniać się na różowy. Odłóż na bok, aby ostygł. Następnie dodaj trochę świeżych jagód dla wyglądu.","Różowa lemoniada z rabarbarem i jagodami może być właśnie <b>bezglutenowym, bezmlecznym, paleolitycznym i wegetariańskim przepisem lakto ovo</b>, którego szukałeś. Na porcję ten napój ma <b>40 kalorii</b>, <b>1 g białka</b> i <b>0 g tłuszczu</b>. Ten przepis służy 4 osobom. Za <b>1,14 USD za porcję</b> ten przepis <b>pokrywa 3%</b> Twojego dziennego zapotrzebowania na witaminy i minerały. Dzięki temu przepisowi <b>Dzień Matki</b> będzie jeszcze bardziej wyjątkowy. Jeśli masz laskę wanilii, miód, jagody i fe","[{""name"": ""woda"", ""unit"": ""l"", ""amount"": 1.183}, {""name"": ""rabarbar"", ""unit"": ""łodygi"", ""amount"": 3}, {""name"": ""jagody"", ""unit"": ""garść"", ""amount"": 1}, {""name"": ""skórka pomarańczowa"", ""unit"": ""strips"", ""amount"": 3}, {""name"": ""sok pomarańczowy"", ""unit"": """", ""amount"": 0.5}, {""name"": ""laska wanilii"", ""unit"": """", ""amount"": 0.5}, {""name"": ""miód"", ""unit"": ""łyżka"", ""amount"": 1}]",Międzynarodowa,True,"[""gluten free"",""lacto ovo vegetarian"",""paleolithic"",""beverage"",""drink"",""dairy free"",""primal""]",,,30,https://img.spoonacular.com/recipes/1095765-312x231.jpg,"['laska wanilii', 'rabarbar', 'miód', 'sok pomarańczowy', 'skórka pomarańczowa', 'woda', 'jagody']"
386,Kolorowa sałatka z dzikiego ryżu,"1. Morele pokroić w drobną kostkę i namoczyć w soku z 1/4 pomarańczy na 10 minut.
2. Podsmaż cebulę na oleju na małym ogniu przez 15 minut. Ugotuj ryż w 2 szklankach wody, aż będzie gotowy, ale nadal z kęsem, poczekaj, aż ostygnie, aż będzie letni.
3. Wszystkie składniki oprócz rukoli i orzechów wymieszać ze sobą, doprawić pieprzem i solą. Teraz wymieszaj rukolę i posyp orzechami.","Kolorowa sałatka z dzikiego ryżu zajmuje od początku do końca około <b>30 minut</b>. Jedna porcja zawiera <b>385 kalorii</b>, <b>13 g białka</b> i <b>11 g tłuszczu</b>. Za <b>1,64 USD za porcję</b> otrzymasz danie główne dla 3 osób. Ten przepis od Foodista ma 1 fanów. Jeśli masz pod ręką ryż, cebulę, prażone orzechy nerkowca i kilka innych składników, możesz to zrobić. Jest to dobra opcja, jeśli przestrzegasz diety <b>bezglutenowej, bezmlecznej, lakto ovo-wegetariańskiej i wegańskiej</b>. Ogólnie rzecz biorąc, to dot","[{""name"": ""rukola"", ""unit"": ""garść"", ""amount"": 1}, {""name"": ""marchew"", ""unit"": """", ""amount"": 0.5}, {""name"": ""morele"", ""unit"": """", ""amount"": 5}, {""name"": ""sok pomarańczowy"", ""unit"": """", ""amount"": 0.25}, {""name"": ""skórka pomarańczowa"", ""unit"": """", ""amount"": 0.25}, {""name"": ""cebula"", ""unit"": """", ""amount"": 1}, {""name"": ""prażone orzechy nerkowca"", ""unit"": ""g"", ""amount"": 68.5}, {""name"": ""pomidor"", ""unit"": """", ""amount"": 1}, {""name"": ""ryż"", ""unit"": ""g"", ""amount"": 160}]",Międzynarodowa,False,"[""gluten free"",""side dish"",""lacto ovo vegetarian"",""main dish"",""dinner"",""main course"",""salad"",""vegan"",""dairy free"",""lunch""]",,,30,https://img.spoonacular.com/recipes/639954-312x231.jpg,"['morele', 'ryż', 'sok pomarańczowy', 'skórka pomarańczowa', 'prażone orzechy nerkowca', 'pomidor', 'marchew', 'rukola', 'cebula']"
387,Smokey Rainbow Chili,"1. (jeśli używasz mięsa... bardzo dobrze zrumienij mięso, wyjmij i odłóż na bok.
2. Dodaj mięso po podsmażeniu warzyw)
3. Rozgrzej olej w dużym garnku na średnim ogniu. Wymieszaj cukinię, czerwoną paprykę, pomarańczową paprykę, jalapeno, czosnek i cebulę. Gotuj 5 minut, tylko do miękkości.
4. Do garnka dodać pomidory z płynem, koncentrat pomidorowy, czarną fasolę, kukurydzę i fasolę. Doprawiamy wędzoną papryką, chili w proszku, oregano, czarnym pieprzem i pieprzem cayenne. Doprowadzić do wrzenia.
5. Zmniejsz ogień do małego i gotuj na wolnym ogniu przez 1 godzinę, od czasu do czasu mieszając.  (w zależności od tego, jak duże pokroiłeś warzywa, możesz pozwolić im gotować się trochę dłużej)","Smokey Rainbow Chili to przepis <b>bezglutenowy, bezmleczny, lakto ovo-wegetariański i wegański</b> składający się z 8 porcji. Jedna porcja zawiera <b>218 kalorii</b>, <b>9 g białka</b> i <b>5 g tłuszczu</b>. Za <b>1,07 USD za porcję</b> ten przepis <b>pokrywa 17%</b> Twojego dziennego zapotrzebowania na witaminy i minerały. Niewiele osób przygotowało ten przepis, a 7 stwierdziło, że był strzałem w dziesiątkę. Od przygotowania do talerza ten przepis zajmuje około <b>45 minut</b>. Ten przepis z Foodista wymaga oliwy","[{""name"": ""oliwa z oliwek"", ""unit"": ""łyżki"", ""amount"": 2}, {""name"": ""cukinia"", ""unit"": ""mała sztuka"", ""amount"": 2}, {""name"": ""papryka"", ""unit"": """", ""amount"": 1}, {""name"": ""pomarańczowa papryka"", ""unit"": """", ""amount"": 1}, {""name"": ""papryczka jalapeno"", ""unit"": """", ""amount"": 1}, {""name"": ""czosnek"", ""unit"": ""ząbki"", ""amount"": 4}, {""name"": ""cebula"", ""unit"": """", ""amount"": 1}, {""name"": ""duszone pomidory"", ""unit"": ""g"", ""amount"": 793.787}, {""name"": ""pasta pomidorowa"", ""unit"": ""g"", ""amount"": 170.097}, {""name"": ""czarna fasola"", ""unit"": ""g"", ""amount"": 425.243}, {""name"": ""kukurydza jądra"", ""unit"": ""g"", ""amount"": 425.243}, {""name"": ""fasola nerkowa"", ""unit"": ""g"", ""amount"": 425.243}, {""name"": ""papryka"", ""unit"": ""łyżki"", ""amount"": 0.5}, {""name"": ""chili w proszku"", ""unit"": ""łyżeczka"", ""amount"": 1}, {""name"": ""oregano"", ""unit"": ""łyżeczki"", ""amount"": 0.5}, {""name"": ""mielony pieprz"", ""unit"": ""łyżeczki"", ""amount"": 0.5}, {""name"": ""papryka ostra"", ""unit"": ""łyżeczki"", ""amount"": 0.25}]",amerykański,True,"[""gluten free"",""lacto ovo vegetarian"",""antipasto"",""snack"",""starter"",""hor d'oeuvre"",""appetizer"",""dairy free"",""antipasti"",""vegan"",""soup""]",,,45,https://img.spoonacular.com/recipes/660395-312x231.jpg,"['oliwa z oliwek', 'papryka ostra', 'duszone pomidory', 'chili w proszku', 'mielony pieprz', 'pomarańczowa papryka', 'cukinia', 'fasola nerkowa', 'oregano', 'papryka', 'papryczka jalapeno', 'czosnek', 'cebula', 'pasta pomidorowa', 'kukurydza jądra', 'czarna fasola']"
388,Pieczony Kalafior Z Sosem Tahini,"1. Przygotuj sos tahini: W blenderze lub robocie kuchennym połącz wszystkie składniki na sos tahini (tahini, czosnek, sok z cytryny, 2 łyżki oliwy z oliwek, 1/2 łyżeczki soli koszernej, pieprz cayenne). Mieszaj aż do połączenia. (Gęstość past Tahini może być różna. Jeśli sos jest gęstszy niż chcesz, dodaj trochę ciepłej wody, łyżeczkę na raz, aż rozrzedzi się do pożądanej konsystencji.) Odstaw sos tahini na bok (w temperaturze pokojowej lub w lodówce) na co najmniej 20 minut, aby wymieszać smaki. Piecz kalafior: Rozgrzej piekarnik do 200 stopni C.
2. Połóż kalafior na dużej blasze do pieczenia.
3. Skropić kilkoma łyżkami oliwy z oliwek w ilości wystarczającej do pokrycia i posypać solą do smaku. Piec kalafior, aż spody będą złotobrązowe, 20-25 minut. Za pomocą cienkiej szpatułki obróć kawałki kalafiora i kontynuuj pieczenie, aż kalafior będzie miękki i złotobrązowy.
4. Posyp natką pietruszki (według uznania) i podawaj z sosem tahini.","Pieczony kalafior z sosem Tahini może być właśnie <b>bezglutenowym, bezmlecznym, paleolitycznym i wegetariańskim przepisem lakto ovo</b>, którego szukasz. Za <b>1,57 USD za porcję</b> otrzymasz dodatek na 4 osoby. Jedna porcja tego dania zawiera około <b>8 g białka</b>, <b>30 g tłuszczu</b> i łącznie <b>344 kalorie</b>. Jeśli masz pod ręką kalafior, oliwę z oliwek, sól koszerną i kilka innych składników, możesz to zrobić. Ten przepis na Foodista ma 1 fanów. Od przygotowania","[{""name"": ""kalafior"", ""unit"": ""główka"", ""amount"": 1}, {""name"": ""papryka ostra"", ""unit"": ""szczypta"", ""amount"": 1}, {""name"": ""pietruszka"", ""unit"": ""porcje"", ""amount"": 4}, {""name"": ""czosnek"", ""unit"": ""ząbki"", ""amount"": 2}, {""name"": ""sól koszerna"", ""unit"": ""łyżeczki"", ""amount"": 0.167}, {""name"": ""sok z cytryny"", ""unit"": ""ml"", ""amount"": 61}, {""name"": ""oliwa z oliwek"", ""unit"": ""łyżki"", ""amount"": 4}, {""name"": ""tahini"", ""unit"": ""ml"", ""amount"": 120}]",Międzynarodowa,True,"[""gluten free"",""whole 30"",""side dish"",""paleolithic"",""lacto ovo vegetarian"",""vegan"",""dairy free"",""primal""]",,,45,https://img.spoonacular.com/recipes/658541-312x231.jpg,"['oliwa z oliwek', 'papryka ostra', 'sól koszerna', 'kalafior', 'pietruszka', 'czosnek', 'sok z cytryny', 'tahini']"
389,Budyń bananowo-czekoladowy,"1. W robocie kuchennym zmiksuj banany i awokado.
2. Dodaj kakao w proszku i masło orzechowe... puree, aż się wymiesza. Przełóż do miski lub poszczególnych naczyń. Zrelaksuj się i ciesz się!!","Bananowo-czekoladowy budyń wymaga około <b>45 minut</b> od początku do końca. Obserwujesz swoją sylwetkę? Ten bezglutenowy, bezmleczny, lakto ovo wegetariański i wegański przepis zawiera <b>526 kalorii</b>, <b>15 g białka</b> i <b>34 g tłuszczu</b> na porcję. Za <b>1,02 USD za porcję</b> ten przepis <b>pokrywa 24%</b> Twojego dziennego zapotrzebowania na witaminy i minerały. Ten przepis służy 3 osobom. Ten przepis na Foodista ma 1 fanów. Udaj się do sklepu i kup awokado, banany, kakao w proszku i","[{""name"": ""awokado"", ""unit"": """", ""amount"": 1}, {""name"": ""banany"", ""unit"": """", ""amount"": 4}, {""name"": ""kakao w proszku"", ""unit"": ""g"", ""amount"": 28.667}, {""name"": ""masło orzechowe"", ""unit"": ""g"", ""amount"": 129}]",Międzynarodowa,True,"[""gluten free"",""lacto ovo vegetarian"",""dairy free"",""vegan""]",,,45,https://img.spoonacular.com/recipes/634048-312x231.jpg,"['masło orzechowe', 'awokado', 'banany', 'kakao w proszku']"
390,Gazpacho ze słodkiej papryki i pomidorów,"1. Połącz wszystkie składniki w robocie kuchennym lub blenderze. Mieszaj aż do uzyskania puree. Jeśli używasz blendera, przelej przez drobne sitko. Schłodź lub podawaj natychmiast.","Potrzebujesz <b>bezglutenowej, bezmlecznej, paleolitycznej i wegetariańskiej przekąski lakto ovo</b>? Gazpacho ze słodkiej papryki i pomidorów może być niesamowitym przepisem do wypróbowania. Ten przepis jest przeznaczony dla 4 osób i kosztuje 1,87 USD za porcję. Jedna porcja tego dania zawiera około <b>2 g białka</b>, <b>14 g tłuszczu</b> i łącznie <b>169 kalorii</b>. Tylko kilka osób przygotowało ten przepis i 1 powiedziałbym, że był strzałem w dziesiątkę. Jest idealna na <b>lato</b>. Ten przepis z Foodista wymaga papryki, czosnku, ogórka,","[{""name"": ""papryka"", ""unit"": """", ""amount"": 2}, {""name"": ""historyczne pomidory"", ""unit"": ""średnia sztuka"", ""amount"": 3}, {""name"": ""ogórek"", ""unit"": ""mała sztuka"", ""amount"": 1}, {""name"": ""cebula"", ""unit"": """", ""amount"": 0.5}, {""name"": ""czosnek"", ""unit"": ""ząbki"", ""amount"": 4}, {""name"": ""pietruszka"", ""unit"": ""g"", ""amount"": 60}, {""name"": ""czerwony ocet winny"", ""unit"": ""porcje"", ""amount"": 4}, {""name"": ""oliwa z oliwek"", ""unit"": ""ml"", ""amount"": 54}, {""name"": ""sól i pieprz"", ""unit"": ""porcje"", ""amount"": 4}]",Międzynarodowa,True,"[""gluten free"",""whole 30"",""lacto ovo vegetarian"",""paleolithic"",""antipasto"",""snack"",""starter"",""hor d'oeuvre"",""appetizer"",""dairy free"",""antipasti"",""vegan"",""primal"",""soup""]",,,45,https://img.spoonacular.com/recipes/662542-312x231.jpg,"['oliwa z oliwek', 'sól i pieprz', 'ogórek', 'historyczne pomidory', 'czerwony ocet winny', 'pietruszka', 'papryka', 'cebula', 'czosnek']"
